0.24 0.0049296 -0.000888882 -0.00137657 -0.000519138 0.00118385 -0.10253
0.25 0.00536683 -0.000902648 0.00254579 -0.000506339 0.000157358 0.389763
0.26 0.00242707 -0.00087719 0.00579241 -0.000504229 0.0040614 0.350481
0.27 -0.00476617 -0.000819266 0.0040108 -0.000464491 0.00752606 -0.18227
0.28 -0.00604758 -0.000779158 0.000100146 -0.000390506 0.00562634 -0.397032
0.29 -9.81195e-06 -0.000778157 -0.00437433 -0.000334162 0.00160405 -0.4551
0.3 -0.00801078 -0.0008219 -0.00314641 -0.000320227 -0.00296942 0.144991
0.31 -0.00911101 -0.000853364 -4.7564e-05 -0.000352549 -0.00149839 0.303944
0.32 -0.00896743 -0.00085384 0.0035839 -0.00037035 0.00154739 0.354577
0.33 0.00374436 -0.000818001 0.00593854 -0.000353413 0.00508749 0.233787
0.34 -0.000221911 -0.000758615 0.0102101 -0.000302507 0.00737814 0.425424
0.35 0.00303375 -0.000656515 0.00712896 -0.000227358 0.011567 -0.297116
0.36 0.0121856 -0.000585225 0.00358286 -0.000106118 0.00850349 -0.344251
0.37 0.00158186 -0.000549396 0.00470336 -2.03013e-05 0.00497988 0.125229
0.38 -0.00983915 -0.000502363 0.00242757 2.43213e-05 0.00616415 -0.230732
0.39 -0.00193324 -0.000478087 0.00489186 8.48269e-05 0.00379102 0.243231
0.4 -0.00148865 -0.000429169 0.00277206 0.000121767 0.00618132 -0.231805
0.41 -0.00829988 -0.000401448 0.000188088 0.000178124 0.00378245 -0.240129
0.42 0.00402921 -0.000399567 -0.00434116 0.000218563 0.00134985 -0.461051
0.43 -0.00250007 -0.000442979 -0.00382747 0.000230068 -0.0032825 0.0395322
0.44 0.00285363 -0.000481254 -0.00552207 0.000199302 -0.00285046 -0.170473
0.45 0.00323576 -0.000536474 -0.000691519 0.000173318 -0.00452131 0.488589
0.46 0.0111936 -0.000543389 0.00336997 0.000137741 0.000435535 0.421707
0.47 -0.00200506 -0.00050969 0.00476069 0.000140119 0.00464138 0.152237
0.48 -0.00147159 -0.000462083 0.00949347 0.000184921 0.00611157 0.476954
0.49 -0.00406823 -0.000367148 0.0120424 0.000241615 0.0108064 0.264229
0.5 0.00245929 -0.000246724 0.016051 0.000351956 0.0133441 0.427552
0.51 -0.00506722 -8.62146e-05 0.0164767 0.000479096 0.0174668 0.0735808
0.52 -0.000560294 7.85522e-05 0.0144052 0.000652317 0.0180196 -0.17935
0.53 0.00136933 0.000222604 0.0171392 0.000833184 0.016041 0.275459
0.54 -0.000957412 0.000393997 0.0194592 0.000991038 0.0186208 0.258205
0.55 0.00209194 0.000588589 0.0215617 0.0011785 0.0210096 0.21812
0.56 -0.00567906 0.000804206 0.0231346 0.00137847 0.0229461 0.165222
0.57 0.0084034 0.00103555 0.0240045 0.0016181 0.0243775 0.108685
0.58 0.00165671 0.0012756 0.019034 0.00186155 0.0252037 -0.464151
0.59 -0.0016484 0.00146594 0.0216544 0.00210747 0.0202786 0.268191
0.6 0.00655721 0.00168248 0.0229066 0.00231745 0.0227516 0.153586
0.61 0.000244346 0.00191155 0.0244492 0.00254091 0.0240285 0.180841
0.62 0.00675038 0.00215604 0.0248947 0.00278847 0.0255857 0.072135
0.63 -0.000173679 0.00240499 0.0247143 0.0030382 0.0260114 0.00816244
0.64 0.00754572 0.00265213 0.0235722 0.0033067 0.0258185 -0.0853728
0.65 0.00288306 0.00288785 0.0233604 0.00356349 0.0246709 -0.00244135
0.66 0.00261244 0.00312146 0.0252084 0.00380766 0.0243595 0.211046
0.67 0.00341781 0.00337354 0.0257118 0.00404987 0.0261858 0.0703758
0.68 0.00745944 0.00363066 0.0216079 0.00431887 0.0265998 -0.377212
0.69 0.00673544 0.00384674 0.0261842 0.00458991 0.0225272 0.480314
0.7 -0.00635043 0.00410858 0.0242132 0.00478814 0.0270132 -0.186393
0.71 0.00532707 0.00435071 0.0225722 0.00505894 0.0248324 -0.109017
0.72 -0.00126798 0.00457643 0.0195523 0.00529032 0.0234155 -0.259815
0.73 0.00992656 0.00477195 0.0178548 0.00553617 0.0205491 -0.147444
0.74 -0.00791567 0.0049505 0.0218923 0.00570429 0.0187547 0.430515
0.75 0.00862271 0.00516943 0.0224267 0.00589953 0.0228272 0.0697123
0.76 0.000528205 0.00539369 0.0204901 0.00611158 0.0232123 -0.158855
0.77 0.00388917 0.00559859 0.0236169 0.00633639 0.0213195 0.352223
0.78 0.00988177 0.00583476 0.0206856 0.00655978 0.0245802 -0.27805
0.79 -0.00720962 0.00604162 0.018524 0.00676157 0.0214244 -0.181901
0.8 0.00636984 0.00622686 0.0191121 0.00697386 0.0193208 0.116452
0.81 0.00786137 0.00641798 0.0154064 0.00716936 0.0202256 -0.350499
0.82 0.0162134 0.00657204 0.0191555 0.00740157 0.016488 0.39168
0.83 0.00427759 0.0067636 0.0234726 0.00755504 0.0201504 0.437102
0.84 0.000987274 0.00699832 0.0272713 0.00773248 0.0242122 0.424961
0.85 0.00139146 0.00727104 0.0284821 0.00795067 0.0281109 0.149884
0.86 0.0115579 0.00755586 0.0295324 0.00824415 0.0292651 0.155222
0.87 -0.00129301 0.00785118 0.03011 0.00849942 0.0303946 0.0901831
0.88 0.00846751 0.00815228 0.0273311 0.00880206 0.0309059 -0.241431
0.89 0.010328 0.00842559 0.0288352 0.00911595 0.0281005 0.191071
0.9 0.00787751 0.00871394 0.0270524 0.00939079 0.0296315 -0.141626
0.91 0.016003 0.00898447 0.0308327 0.00971322 0.0278563 0.412155
0.92 0.0028909 0.00929279 0.0291523 0.00996184 0.0315668 -0.128088
0.93 0.0146334 0.00958432 0.033018 0.0102962 0.0298924 0.430509
0.94 0.0151916 0.0099145 0.0318351 0.0106153 0.0338187 -0.0796826
0.95 0.00741576 0.0102328 0.0342924 0.0109377 0.0325597 0.286539
0.96 0.0117346 0.0105758 0.0329221 0.0112654 0.0349925 -0.0719328
0.97 0.0214774 0.010905 0.0288834 0.011661 0.0338605 -0.368637
0.98 0.0123645 0.0111938 0.0271321 0.0120013 0.0297208 -0.143085
0.99 0.00765943 0.0114651 0.0272745 0.0122763 0.0278491 0.050855
1 0.0133522 0.0117379 0.022995 0.0125587 0.0279605 -0.388323
1.01 0.0193375 0.0119678 0.0243454 0.0128704 0.0237053 0.170521
1.02 0.0139721 0.0122113 0.028329 0.0131118 0.0250492 0.441838
1.03 0.00977847 0.0124946 0.026581 0.013344 0.0290676 -0.148137
1.04 0.00799931 0.0127604 0.021454 0.0136055 0.0271331 -0.476923
1.05 0.0179098 0.0129749 0.0247797 0.013898 0.0219772 0.372354
1.06 0.00982927 0.0132227 0.0286178 0.014095 0.02532 0.421575
1.07 0.0190142 0.0135089 0.0267235 0.0143734 0.0291656 -0.135778
1.08 0.0151677 0.0137761 0.028522 0.0146678 0.027375 0.224577
1.09 0.00959575 0.0140614 0.0245293 0.0149119 0.0291728 -0.356475
1.1 0.0188952 0.0143067 0.0261799 0.0152243 0.0251862 0.182321
1.11 0.00931995 0.0145685 0.0241567 0.0154412 0.0265737 -0.158971
1.12 0.0179352 0.01481 0.0215688 0.0157197 0.0245753 -0.206974
1.13 0.011837 0.0150257 0.0221954 0.0159414 0.0220814 0.0740009
1.14 0.0149454 0.0152477 0.0195891 0.016155 0.0224349 -0.221869
1.15 0.0154055 0.0154436 0.0163285 0.0163736 0.0198254 -0.282014
1.16 0.0137526 0.0156068 0.0131401 0.0165548 0.0166288 -0.276115
1.17 0.0214908 0.0157382 0.0170489 0.0167502 0.0135602 0.433352
1.18 0.0151607 0.0159087 0.0197018 0.0168752 0.0175818 0.308169
1.19 0.0227703 0.0161058 0.0191548 0.0170866 0.020348 -0.0175456
1.2 0.0142613 0.0162973 0.0199184 0.017271 0.0197828 0.124423
1.21 0.00922282 0.0164965 0.0160479 0.0174164 0.0206148 -0.333457
1.22 0.0212308 0.016657 0.0146885 0.0176457 0.0169181 -0.105391
1.23 0.0202636 0.0168038 0.0193926 0.0178308 0.0155309 0.496335
1.24 0.0159328 0.0169978 0.0150946 0.0179727 0.0201503 -0.402948
1.25 0.0175651 0.0171487 0.0179518 0.0181702 0.0157366 0.314927
1.26 0.0177086 0.0173282 0.020407 0.0183234 0.0185437 0.282874
1.27 0.0211933 0.0175323 0.0203474 0.0185269 0.0210171 0.0251187
1.28 0.0155074 0.0177358 0.024425 0.0187152 0.0208568 0.44629
1.29 0.0149406 0.01798 0.0203686 0.0188966 0.0249043 -0.360212
1.3 0.0286944 0.0181837 0.0156619 0.0192112 0.0209113 -0.424026
1.31 0.0147296 0.0183403 0.0108025 0.0193879 0.0162467 -0.442032
1.32 0.0162953 0.0184484 0.0135619 0.0195276 0.0114541 0.31031
1.33 0.0178786 0.018584 0.00843428 0.0196298 0.0142388 -0.482188
1.34 0.0214807 0.0186683 0.00696218 0.0197843 0.00908651 -0.0901699
1.35 0.0135018 0.0187379 0.00989686 0.0198297 0.00786522 0.333387
1.36 0.0191992 0.0188369 0.0134909 0.0199033 0.0109187 0.390166
1.37 0.0256609 0.0189718 0.0114687 0.0200532 0.0145393 -0.168595
1.38 0.0165233 0.0190865 0.00809701 0.020172 0.0124898 -0.302391
1.39 0.0202955 0.0191675 0.00898202 0.0202968 0.0091393 0.114742
1.4 0.0275021 0.0192573 0.0083723 0.0204405 0.0100262 -0.0250705
1.41 0.0183727 0.019341 0.0119308 0.0205247 0.00946053 0.379931
1.42 0.0058188 0.0194603 0.01603 0.0205094 0.0128903 0.455771
1.43 0.0190661 0.0196206 0.0183397 0.0206266 0.0171066 0.267955
1.44 0.0193294 0.019804 0.0177073 0.0207866 0.019402 -0.0460686
1.45 0.0255801 0.0199811 0.0145927 0.0210153 0.0185608 -0.266098
1.46 0.0210048 0.020127 0.0191236 0.0211995 0.0155031 0.485941
1.47 0.0298623 0.0203183 0.0205928 0.0214193 0.0200347 0.177817
1.48 0.0143987 0.0205242 0.0168373 0.0215644 0.0213652 -0.332746
1.49 0.0218563 0.0206926 0.0194542 0.0217787 0.0176088 0.294111
1.5 0.0160101 0.0208871 0.0157286 0.0219089 0.0201291 -0.339729
1.51 0.0275571 0.0210444 0.0183691 0.0221524 0.016336 0.291678
1.52 0.0259685 0.0212281 0.0224738 0.0223441 0.0188844 0.460654
1.53 0.0153232 0.0214528 0.0226128 0.0224767 0.0230463 0.0548804
1.54 0.0221184 0.0216789 0.0249984 0.0227025 0.0231373 0.288013
1.55 0.0128078 0.0219289 0.0202582 0.0228543 0.025514 -0.442295
1.56 0.0239014 0.0221315 0.0186234 0.0231157 0.0206109 -0.130193
1.57 0.0212228 0.0223177 0.0189959 0.0233052 0.0188624 0.0708866
1.58 0.0218721 0.0225077 0.0193202 0.0234809 0.0191425 0.0828239
1.59 0.0179997 0.0227009 0.0171336 0.0236271 0.0195198 -0.183903
1.6 0.0264089 0.0228722 0.0188507 0.023843 0.0172605 0.210675
1.61 0.0260579 0.0230607 0.0199287 0.024032 0.0189651 0.158798
1.62 0.022842 0.02326 0.0183081 0.0242105 0.0201171 -0.125935
1.63 0.0277518 0.0234431 0.0182041 0.0244386 0.0184288 0.0209846
1.64 0.0246743 0.0236252 0.019769 0.0246233 0.0182102 0.17661
1.65 0.0245223 0.0238228 0.0221844 0.0248031 0.0195468 0.283895
1.66 0.0214431 0.0240447 0.0203369 0.0249697 0.0219272 -0.145628
1.67 0.0222432 0.0242481 0.0205663 0.025165 0.0199895 0.0667754
1.68 0.0204548 0.0244537 0.016332 0.0253248 0.0201852 -0.3847
1.69 0.0214462 0.024617 0.016383 0.0254933 0.0158661 0.0519813
1.7 0.0218024 0.0247809 0.0127924 0.0256204 0.0159563 -0.318482
1.71 0.0257426 0.0249088 0.0133139 0.0257797 0.0123555 0.0902293
1.72 0.0291599 0.0250419 0.0122471 0.02593 0.0128899 -0.0680882
1.73 0.0283212 0.0251644 0.00830398 0.0260776 0.0118301 -0.362711
1.74 0.0357557 0.0252474 0.00647087 0.0262748 0.00786297 -0.141816
1.75 0.0147574 0.0253122 0.0100226 0.0262575 0.00605624 0.385843
1.76 0.0228722 0.0254124 0.00809292 0.0262895 0.00957756 -0.128809
1.77 0.0231538 0.0254933 0.00597017 0.0263585 0.00791774 -0.155874
1.78 0.0282527 0.025553 0.0062019 0.0264528 0.00602354 0.0636598
1.79 0.0303118 0.025615 0.00613826 0.0265446 0.0063506 0.0384449
1.8 0.0231741 0.0256764 0.00235358 0.0265795 0.00639238 -0.361763
1.81 0.0213787 0.0257 0.00426116 0.0265995 0.00242408 0.223931
1.82 0.0208181 0.0257426 0.00248553 0.0265752 0.00435013 -0.169877
1.83 0.0267502 0.0257674 -0.0018555 0.0266198 0.00234262 -0.40111
1.84 0.0251427 0.0257489 -0.00429872 0.0266307 -0.00196401 -0.221189
1.85 0.0274983 0.0257059 -0.00837334 0.0266185 -0.00441908 -0.381864
1.86 0.0230326 0.0256221 -0.0119379 0.0265445 -0.00847357 -0.343405
1.87 0.0261828 0.0255028 -0.0106682 0.0264575 -0.0120894 0.148618
1.88 0.0195192 0.0253961 -0.00889927 0.0262792 -0.0107734 0.189022
1.89 0.0295314 0.0253071 -0.00660973 0.0261998 -0.00902522 0.239419
1.9 0.0133615 0.025241 -0.00234331 0.0260021 -0.00685202 0.464716
1.91 0.0254839 0.0252176 -0.00345886 0.0259298 -0.0023981 -0.100303
1.92 0.0261964 0.025183 -0.00457126 0.0259083 -0.00363533 -0.101783
1.93 0.0230944 0.0251373 -0.00642369 0.0258485 -0.00488652 -0.16122
1.94 0.016885 0.025073 -0.00243759 0.0257243 -0.00674238 0.420682
1.95 0.0243661 0.0250486 -0.00708232 0.0256459 -0.0027303 -0.425173
1.96 0.0281677 0.0249778 -0.010966 0.0256402 -0.00720151 -0.377325
1.97 0.0236336 0.0248682 -0.0132087 0.0255518 -0.0111665 -0.224946
1.98 0.0201106 0.0247361 -0.0119389 0.025395 -0.0135799 0.141602
1.99 0.0225566 0.0246167 -0.0147276 0.0252362 -0.0122922 -0.262025
2 0.0199277 0.0244694 -0.0114969 0.0250693 -0.0150614 0.327035
2.01 0.0193487 0.0243544 -0.00851516 0.0248715 -0.0119121 0.323119
2.02 0.021201 0.0242693 -0.00538913 0.0247222 -0.00882377 0.328204
2.03 0.0282656 0.0242154 -0.00793188 0.0246648 -0.00568714 -0.241053
2.04 0.0214305 0.0241361 -0.00360532 0.0245809 -0.0082993 0.460408
2.05 0.0179413 0.0241 -0.00691444 0.0244422 -0.00388244 -0.313611
2.06 0.0220768 0.0240309 -0.0107207 0.0243836 -0.00723279 -0.35521
2.07 0.0225927 0.0239237 -0.0123943 0.0242966 -0.0109628 -0.168401
2.08 0.0215657 0.0237997 -0.0123332 0.0241647 -0.0127898 0.0305147
2.09 0.0178795 0.0236764 -0.0104457 0.0239844 -0.0126212 0.20845
2.1 0.0295885 0.0235719 -0.00684731 0.023907 -0.0106292 0.370043
2.11 0.0310137 0.0235035 -0.0052637 0.0238621 -0.00703495 0.168751
2.12 0.0227596 0.0234508 -0.00620011 0.023783 -0.00551951 -0.0676196
2.13 0.0160224 0.0233888 -0.00941729 0.0236621 -0.00640662 -0.299834
2.14 0.0221547 0.0232947 -0.00680896 0.0235858 -0.00958281 0.267642
2.15 0.0262067 0.0232266 -0.00493584 0.0235131 -0.00703648 0.211192
2.16 0.031125 0.0231772 -0.00688441 0.0235082 -0.00506124 -0.181698
2.17 0.0224726 0.0231084 -0.00259135 0.0234492 -0.00706629 0.424237
2.18 0.025696 0.0230825 -0.00435029 0.0233983 -0.0029793 -0.14019
2.19 0.0282112 0.0230389 -0.00940261 0.0234098 -0.00456774 -0.492676
2.2 0.0315035 0.0229449 -0.00777617 0.0234335 -0.0096533 0.163656
2.21 0.0191351 0.0228672 -0.0096927 0.0233012 -0.00816982 -0.175475
2.22 0.0238222 0.0227702 -0.0107217 0.0232246 -0.0100737 -0.092979
2.23 0.0237345 0.022663 -0.0152545 0.0231291 -0.0111328 -0.438127
2.24 0.0250222 0.0225105 -0.0135627 0.0230349 -0.0156267 0.163306
2.25 0.0237102 0.0223748 -0.0152921 0.0228857 -0.0140647 -0.172297
2.26 0.0187317 0.0222219 -0.0189369 0.0227108 -0.0158905 -0.3633
2.27 0.0174876 0.0220326 -0.0160521 0.0225087 -0.01961 0.285981
2.28 0.0140102 0.021872 -0.0150272 0.0222417 -0.0168092 0.102756
2.29 0.0190121 0.0217218 -0.0123801 0.0220475 -0.015847 0.278301
2.3 0.015029 0.021598 -0.0172563 0.0218305 -0.0131508 -0.476044
2.31 0.029744 0.0214254 -0.0180227 0.0217676 -0.017969 -0.0702089
2.32 0.0298693 0.0212452 -0.0170119 0.0216586 -0.0186792 0.101421
2.33 0.0253704 0.0210751 -0.0133758 0.0215051 -0.0176807 0.352161
2.34 0.0238598 0.0209413 -0.0116669 0.0213499 -0.0141882 0.188738
2.35 0.0245074 0.0208246 -0.0109835 0.0212362 -0.0123606 0.061829
2.36 0.0263674 0.0207148 -0.0157708 0.0211574 -0.0118121 -0.46145
2.37 0.0153465 0.0205571 -0.0124784 0.0209907 -0.0165406 0.333528
2.38 0.0200019 0.0204323 -0.0085585 0.0208183 -0.0132527 0.393428
2.39 0.0228783 0.0203467 -0.00796016 0.0207045 -0.00938624 0.0690644
2.4 0.0140002 0.0202671 -0.00761908 0.0205542 -0.00883257 0.0419772
2.41 0.0271112 0.0201909 -0.00499577 0.0205226 -0.0085061 0.263471
2.42 0.0208451 0.020141 -0.00774389 0.020441 -0.00599009 -0.262184
2.43 0.0222829 0.0200635 -0.00326907 0.0203974 -0.00874959 0.474358
2.44 0.0163321 0.0200308 0.00103317 0.0202759 -0.00413681 0.463637
2.45 0.0198075 0.0200412 -0.00414408 0.0202309 0.00033664 -0.494543
2.46 0.027624 0.0199997 -0.00247438 0.0202973 -0.00478788 0.185549
2.47 0.0221633 0.019975 -0.00480449 0.0202658 -0.00308059 -0.218061
2.48 0.0293038 0.0199269 -0.000677494 0.0203124 -0.00540043 0.429694
2.49 0.0193856 0.0199202 -0.00557034 0.0202509 -0.00125575 -0.454641
2.5 0.0162091 0.0198645 -0.00784349 0.020204 -0.00600661 -0.210737
2.51 0.00985805 0.019786 -0.00706346 0.0200561 -0.00829297 0.0933504
2.52 0.0249006 0.0197154 -0.0085098 0.0200153 -0.00745936 -0.130116
2.53 0.0121147 0.0196303 -0.0067808 0.0198739 -0.00891425 0.196284
2.54 0.0226392 0.0195625 -0.00544945 0.0198091 -0.00705073 0.155223
2.55 0.0130025 0.019508 -0.010279 0.0196811 -0.00565034 -0.46681
2.56 0.00793976 0.0194052 -0.0151075 0.0195248 -0.0105008 -0.476013
2.57 0.0291283 0.0192541 -0.0123553 0.0195027 -0.0153162 0.291923
2.58 0.021174 0.0191306 -0.00906722 0.0193651 -0.0124323 0.319171
2.59 0.0195669 0.0190399 -0.00776888 0.0192436 -0.00930873 0.126743
2.6 0.0170558 0.0189622 -0.00696085 0.0191326 -0.0081482 0.0702244
2.61 0.0150729 0.0188926 -0.00368401 0.0190172 -0.00757015 0.343128
2.62 0.0230899 0.0188558 -0.00807312 0.0189769 -0.00423837 -0.443466
2.63 0.0183902 0.018775 -0.0115578 0.0189298 -0.00882238 -0.328355
2.64 0.0156591 0.0186595 -0.00976195 0.0188144 -0.0122185 0.195288
2.65 0.020013 0.0185618 -0.00733865 0.0187035 -0.0103268 0.245272
2.66 0.0248542 0.0184884 -0.00535799 0.0186537 -0.00793526 0.233474
2.67 0.0232241 0.0184349 -0.00308646 0.018614 -0.00569089 0.233838
2.68 0.0179017 0.018404 -0.00250483 0.0185515 -0.00348411 0.0787991
2.69 0.0176352 0.018379 -0.00137417 0.0185091 -0.00284998 0.126902
2.7 0.0204627 0.0183652 -0.00351254 0.0184976 -0.00173038 -0.197098
2.71 0.0194553 0.0183301 -0.00726642 0.0184886 -0.0038655 -0.379224
2.72 0.0241192 0.0182574 -0.00863609 0.0184983 -0.00778344 -0.109627
2.73 0.0194282 0.0181711 -0.00839479 0.0184291 -0.0089832 0.0407181
2.74 0.0234368 0.0180871 -0.0125172 0.0183828 -0.00865201 -0.404866
2.75 0.0185091 0.0179619 -0.0139898 0.0182981 -0.0127972 -0.145989
2.76 0.0214383 0.017822 -0.0135896 0.0181981 -0.0143003 0.0461754
2.77 0.0123117 0.0176861 -0.0108952 0.018006 -0.0138983 0.280683
2.78 0.0114366 0.0175772 -0.00962834 0.0178121 -0.0111559 0.13595
2.79 0.0186859 0.0174809 -0.00992111 0.0177089 -0.00985939 -0.0241305
2.8 0.0133549 0.0173817 -0.0067886 0.017574 -0.0101947 0.326042
2.81 0.00878038 0.0173138 -0.00271471 0.0173978 -0.00703962 0.425213
2.82 0.0168886 0.0172867 -0.0071376 0.0173236 -0.00289267 -0.43078
2.83 0.0172822 0.0172153 -0.0101491 0.0172946 -0.00734483 -0.304073
2.84 0.0188091 0.0171138 -0.00896854 0.0172347 -0.0104793 0.121496
2.85 0.0169562 0.0170241 -0.00679244 0.0171284 -0.0093325 0.224443
2.86 0.0125228 0.0169562 -0.0094551 0.0169965 -0.00718246 -0.270883
2.87 0.0196554 0.0168616 -0.00808138 0.0169481 -0.00997948 0.145483
2.88 0.0121497 0.0167808 -0.00804168 0.0168081 -0.00861147 0.0163662
2.89 0.0161126 0.0167004 -0.0124641 0.0167168 -0.008532 -0.451712
2.9 0.0150309 0.0165758 -0.0147476 0.0166178 -0.0131368 -0.227774
2.91 0.0248076 0.0164283 -0.018987 0.0165576 -0.015419 -0.413409
2.92 0.0145362 0.0162384 -0.015164 0.0163874 -0.0195713 0.391416
2.93 0.0187365 0.0160868 -0.0169139 0.0162135 -0.015616 -0.17124
2.94 0.0161097 0.0159176 -0.0194948 0.0160578 -0.0173342 -0.241764
2.95 0.0250482 0.0157227 -0.0185282 0.0159628 -0.0197055 0.0867044
2.96 0.0246291 0.0155374 -0.0226961 0.0158416 -0.0187686 -0.425969
2.97 0.0117943 0.0153105 -0.0176463 0.0156209 -0.0230132 0.49171
2.98 0.0163662 0.015134 -0.0193116 0.0153991 -0.0180186 -0.179458
2.99 0.0196931 0.0149409 -0.0179743 0.0152572 -0.0197706 0.15283
3 0.0122157 0.0147611 -0.0169071 0.0150351 -0.0182076 0.118612
3.01 0.0236398 0.0145921 -0.0156966 0.0149283 -0.0169575 0.123445
3.02 0.0172218 0.0144351 -0.0129988 0.0147798 -0.0156938 0.273607
3.03 0.0111741 0.0143051 -0.017984 0.0145933 -0.0129612 -0.491014
3.04 0.0269963 0.0141253 -0.0215883 0.014571 -0.0178417 -0.335837
3.05 0.0168369 0.0139094 -0.0178814 0.0144136 -0.0211584 0.368741
3.06 0.0209681 0.0137306 -0.0192155 0.0142599 -0.0173787 -0.137004
3.07 0.0181076 0.0135384 -0.0170844 0.0141206 -0.0187028 0.210338
3.08 0.0127524 0.0133676 -0.0155634 0.0139234 -0.0165579 0.149424
3.09 0.0294737 0.0132119 -0.0105169 0.0138925 -0.0149796 0.498946
3.1 0.0180892 0.0131068 -0.0136686 0.01378 -0.00996325 -0.313792
3.11 0.016244 0.0129701 -0.0140568 0.0137023 -0.0131299 -0.0245337
3.12 0.0127936 0.0128295 -0.0098045 0.0135644 -0.0133838 0.424158
3.13 0.0174867 0.0127315 -0.012363 0.0134653 -0.00912913 -0.244572
3.14 0.0110363 0.0126078 -0.0104972 0.013354 -0.0116268 0.171393
3.15 0.0150522 0.0125029 -0.0100675 0.0132532 -0.00992348 0.0456547
3.16 0.0121057 0.0124022 -0.00536419 0.013145 -0.00950409 0.479871
3.17 0.0170098 0.0123485 -0.00140459 0.0130839 -0.0047272 0.40051
3.18 0.0112589 0.0123345 -0.0045485 0.0130214 -0.00081222 -0.308862
3.19 0.00895878 0.012289 -0.00453432 0.0129785 -0.00403788 -0.00376296
3.2 0.0135228 0.0122437 -0.000103153 0.0129431 -0.00416276 0.448799
3.21 0.0166681 0.0122426 -0.000462352 0.0129338 0.000251312 -0.0366365
3.22 -0.000921607 0.012238 0.000240868 0.0128174 -0.000298018 0.0828276
3.23 0.0127491 0.0122404 0.00355706 0.0128139 0.000404823 0.340215
3.24 0.0102832 0.012276 0.00629318 0.0127962 0.00366543 0.292123
3.25 0.0186256 0.0123389 0.0096813 0.0128826 0.00644342 0.341064
3.26 0.00884023 0.0124357 0.00868075 0.0129117 0.00964564 -0.073081
3.27 0.00297051 0.0125225 0.0119777 0.012922 0.00865219 0.366154
3.28 0.00989832 0.0126423 0.0148869 0.0129818 0.0120865 0.332774
3.29 0.0138616 0.0127912 0.0172468 0.0131092 0.0151664 0.247461
3.3 0.0120447 0.0129637 0.0172611 0.0132504 0.0173537 0.0189847
3.31 0.0225535 0.0131363 0.0165775 0.0135024 0.0172713 -0.0486136
3.32 0.0115062 0.013302 0.0151027 0.0136565 0.0164694 -0.129094
3.33 0.00885837 0.0134531 0.0127348 0.0137785 0.0148588 -0.207409
3.34 0.0201479 0.0135804 0.0119911 0.0139806 0.0125214 -0.039628
3.35 0.0135656 0.0137003 0.0121627 0.0141011 0.0118581 0.0350692
3.36 0.0134363 0.013822 0.00870194 0.014213 0.0119463 -0.338668
3.37 0.019033 0.013909 0.0117419 0.0143729 0.00831541 0.323368
3.38 0.00868437 0.0140264 0.00868817 0.0144064 0.0113009 -0.254593
3.39 0.0161988 0.0141133 0.0115011 0.0145338 0.00850407 0.310756
3.4 0.00857629 0.0142283 0.0144414 0.0145669 0.0113589 0.322314
3.41 0.0219529 0.0143727 0.0134921 0.014743 0.0143497 -0.0683848
3.42 0.0186805 0.0145076 0.0110693 0.0149192 0.013389 -0.213778
3.43 0.0116661 0.0146183 0.0134232 0.0150239 0.0109556 0.246472
3.44 0.0168605 0.0147525 0.0150773 0.0151483 0.0131669 0.187043
